date,boxscore,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles_lost,away_interceptions,away_pass_touchdowns,away_pass_yards,away_penalties,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles_lost,home_interceptions,home_pass_touchdowns,home_pass_yards,home_penalties,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked
"Sunday Jan 1, 2017",201701010den,11,1,0,2,1,1,171,13,0,57,11,2,24:35,2,18,3,1,0,1,2,206,5,1,143,15,5,35:25,0
"Sunday Jan 1, 2017",201701010det,28,0,0,0,0,4,300,10,0,153,13,7,34:09,1,24,0,0,0,1,2,347,5,1,76,12,5,25:51,2
"Sunday Jan 1, 2017",201701010mia,22,0,0,0,0,3,276,7,1,120,12,7,31:22,0,16,0,0,1,1,2,205,9,0,75,12,7,28:38,0
"Sunday Jan 1, 2017",201701010min,19,2,1,3,2,1,149,6,0,183,9,2,29:48,2,21,1,0,0,1,3,250,2,1,124,12,6,30:12,0
"Sunday Jan 1, 2017",201701010nyj,14,1,0,2,1,0,182,0,1,68,16,6,28:33,3,18,2,0,0,0,2,210,2,0,127,13,4,31:27,1
"Sunday Jan 1, 2017",201701010oti,20,6,4,1,0,1,278,6,1,46,15,3,29:08,4,16,0,0,0,1,1,150,7,1,103,15,9,30:52,4
"Sunday Jan 1, 2017",201701010phi,15,0,0,0,2,1,151,5,0,69,12,5,24:18,3,24,1,0,0,0,2,245,4,1,114,14,6,35:42,2
"Sunday Jan 1, 2017",201701010pit,27,0,0,3,1,2,232,5,1,231,15,8,38:54,4,21,2,2,0,1,3,277,9,1,69,14,3,33:09,4
"Sunday Jan 1, 2017",201701010ram,21,2,1,0,2,3,263,4,1,84,14,4,27:58,1,9,2,1,1,2,0,143,9,0,52,14,2,32:02,7
"Sunday Jan 1, 2017",201701010sdg,26,0,0,0,1,2,264,4,1,103,12,8,30:48,1,26,2,2,0,2,2,269,10,0,129,10,3,29:12,0
"Sunday Jan 1, 2017",201701010sfo,18,1,0,0,0,1,300,4,1,87,12,3,29:34,2,14,3,2,2,0,1,215,4,2,62,11,2,30:26,5
"Sunday Jan 1, 2017",201701010tam,18,2,2,0,3,1,237,4,1,128,15,4,32:24,3,18,0,0,1,1,1,202,5,0,112,12,4,27:36,3
"Sunday Jan 1, 2017",201701010was,17,1,0,0,0,0,180,5,1,161,17,6,35:52,1,16,0,0,1,2,1,287,5,0,38,12,4,24:08,4
"Thursday Sep 7, 2017",201709070nwe,26,0,0,1,0,4,368,15,2,185,11,4,30:14,3,25,2,0,0,0,0,267,6,3,124,15,5,29:46,3
"Sunday Sep 10, 2017",201709100buf,11,1,1,0,2,0,187,5,1,38,14,4,26:56,1,23,0,0,0,1,2,224,6,1,190,17,8,33:04,2
"Sunday Sep 10, 2017",201709100chi,18,0,0,0,0,1,321,8,1,64,11,5,30:34,2,20,2,1,0,0,1,213,4,1,125,13,5,29:26,4
"Sunday Sep 10, 2017",201709100cin,17,0,0,0,1,1,121,11,1,157,14,6,34:00,1,14,1,0,1,4,0,170,9,0,77,13,4,26:00,5
"Sunday Sep 10, 2017",201709100cle,16,0,0,0,1,2,263,13,0,35,13,5,28:50,1,20,2,2,0,1,1,222,4,1,57,12,3,31:10,7
"Sunday Sep 10, 2017",201709100dal,13,1,1,0,1,0,220,6,0,35,12,4,25:46,3,22,0,0,0,0,1,268,5,0,129,15,8,34:14,1
"Sunday Sep 10, 2017",201709100det,24,1,1,1,3,1,268,6,1,45,15,6,26:40,1,19,1,0,0,1,4,292,10,0,82,16,8,33:20,1
"Sunday Sep 10, 2017",201709100gnb,12,0,0,1,0,0,158,8,0,90,12,3,20:47,3,26,0,0,0,1,1,311,8,1,84,16,9,39:13,4
"Sunday Sep 10, 2017",201709100htx,19,1,1,0,0,1,125,10,1,155,12,3,30:05,0,23,1,0,3,1,1,164,9,0,93,12,5,29:55,10
"Sunday Sep 10, 2017",201709100oti,22,1,1,0,0,2,262,5,0,109,12,5,31:39,2,21,0,0,0,0,0,256,5,1,95,14,7,28:21,1
"Sunday Sep 10, 2017",201709100ram,10,1,0,1,2,0,179,4,1,75,10,0,25:35,4,19,0,0,1,0,1,318,7,2,63,14,5,34:25,1
"Sunday Sep 10, 2017",201709100sfo,20,0,0,1,1,2,171,5,0,116,13,7,34:21,0,13,4,1,1,1,0,193,10,0,51,11,2,25:39,4
"Sunday Sep 10, 2017",201709100was,19,0,0,1,1,2,307,8,0,58,14,8,34:16,2,16,1,0,3,1,1,240,2,0,64,11,3,25:44,4
"Monday Sep 11, 2017",201709110den,17,2,1,0,1,3,192,4,0,64,12,3,25:47,1,22,0,0,1,1,2,219,3,1,140,15,8,34:13,4
"Monday Sep 11, 2017",201709110min,19,0,0,0,0,1,291,6,0,60,11,4,28:44,1,23,0,0,0,0,3,346,5,0,129,14,9,31:16,1
"Thursday Sep 14, 2017",201709140cin,14,0,0,0,0,0,125,9,1,168,15,4,32:15,3,12,2,1,1,0,0,224,7,0,82,15,4,27:45,3
"Sunday Sep 17, 2017",201709170atl,24,3,3,1,1,2,343,10,1,59,12,5,31:23,3,19,0,0,0,0,1,252,6,2,141,11,5,28:37,3
"Sunday Sep 17, 2017",201709170car,10,2,0,0,0,0,125,5,0,69,13,4,21:07,3,19,0,0,0,0,0,228,6,0,77,16,7,38:53,6
"Sunday Sep 17, 2017",201709170clt,17,1,0,0,1,1,332,6,0,83,15,6,28:49,4,18,0,0,0,1,0,216,8,1,76,18,8,33:09,4
"Sunday Sep 17, 2017",201709170den,16,5,2,0,2,2,238,8,0,40,14,3,26:10,2,26,0,0,1,1,4,231,8,1,178,15,9,33:50,2
"Sunday Sep 17, 2017",201709170jax,21,0,0,0,1,1,215,7,3,179,13,6,30:46,1,20,0,0,1,2,1,223,10,1,99,13,6,29:14,2
"Sunday Sep 17, 2017",201709170kan,27,0,0,1,1,2,333,4,0,107,15,8,30:49,6,16,0,0,0,0,1,251,5,2,112,12,5,29:11,4
"Sunday Sep 17, 2017",201709170nor,29,0,0,0,0,3,447,9,1,119,12,6,35:06,2,20,2,1,0,0,2,356,5,0,81,12,4,24:54,1
"Sunday Sep 17, 2017",201709170pit,14,3,0,1,0,0,167,11,1,91,15,5,25:38,2,22,0,0,0,0,2,243,10,0,102,13,3,34:22,2
"Sunday Sep 17, 2017",201709170rai,17,0,0,2,0,2,166,5,0,126,12,7,28:58,4,21,0,0,0,0,3,230,9,3,180,12,8,31:02,0
"Sunday Sep 17, 2017",201709170ram,21,0,0,0,0,1,179,4,2,229,13,5,36:19,2,14,1,1,1,1,1,247,7,1,97,12,5,23:41,2
"Sunday Sep 17, 2017",201709170rav,20,2,1,1,4,1,300,11,0,93,12,2,26:36,3,24,0,0,1,1,2,217,7,1,136,11,4,33:24,2
"Sunday Sep 17, 2017",201709170sdg,21,1,0,0,0,1,230,5,0,111,13,5,33:22,2,24,0,0,0,0,1,331,6,1,44,8,2,26:38,1
"Sunday Sep 17, 2017",201709170sea,11,0,0,0,1,0,99,6,0,159,12,2,23:02,2,21,1,1,0,0,1,198,9,0,131,19,8,36:58,3
"Sunday Sep 17, 2017",201709170tam,19,2,0,2,2,1,301,8,0,20,14,7,26:49,1,22,0,0,1,0,1,204,4,1,117,15,8,33:11,2
"Monday Sep 18, 2017",201709180nyg,12,1,0,1,0,2,122,6,0,138,15,7,32:47,3,14,2,0,0,1,1,239,7,0,62,12,4,27:13,5
"Thursday Sep 21, 2017",201709210sfo,26,0,0,2,0,3,292,7,2,126,12,8,29:43,0,25,3,2,1,1,2,332,10,3,113,18,9,30:17,4
"Sunday Sep 24, 2017",201709240buf,21,2,0,0,2,0,259,10,1,111,14,6,29:34,3,16,0,0,0,0,2,213,8,0,75,16,6,30:26,4
"Sunday Sep 24, 2017",201709240car,21,0,0,0,0,3,220,1,1,149,12,6,31:09,1,18,0,0,0,3,0,184,1,1,132,14,7,28:51,4
"Sunday Sep 24, 2017",201709240chi,19,0,0,2,0,1,235,6,1,70,11,4,27:34,3,18,0,0,1,1,1,101,10,2,222,12,4,33:59,2
"Sunday Sep 24, 2017",201709240clt,25,0,0,0,3,2,242,10,2,111,13,5,26:33,1,16,0,0,1,0,1,259,11,3,92,17,8,33:27,3
"Sunday Sep 24, 2017",201709240det,26,0,0,0,3,2,294,8,1,151,9,4,32:35,2,21,0,0,0,0,1,264,9,0,71,13,3,27:25,2
"Sunday Sep 24, 2017",201709240gnb,21,0,0,1,0,2,212,7,0,110,12,4,34:17,3,22,0,0,0,1,3,313,4,0,64,15,7,29:21,6
"Sunday Sep 24, 2017",201709240jax,12,1,0,1,2,1,64,10,0,134,11,3,25:57,2,24,2,2,0,0,4,244,9,1,166,12,3,34:03,0
"Sunday Sep 24, 2017",201709240min,20,0,0,0,3,2,328,7,0,26,6,1,22:14,2,25,0,0,0,0,3,369,5,1,125,13,7,37:46,0
"Sunday Sep 24, 2017",201709240nwe,23,0,0,0,2,2,301,10,0,125,14,6,33:38,2,21,0,0,1,0,5,378,5,0,59,13,6,26:22,5
"Sunday Sep 24, 2017",201709240nyj,16,3,0,0,2,1,220,8,0,30,12,1,23:52,3,16,0,0,1,0,1,249,10,1,103,13,4,36:08,2
"Sunday Sep 24, 2017",201709240oti,24,2,1,0,0,4,373,11,0,69,14,4,27:19,1,21,0,0,0,0,2,225,5,1,195,14,4,32:41,0
"Sunday Sep 24, 2017",201709240phi,21,2,0,0,2,3,366,10,0,49,10,3,22:28,0,24,3,2,1,0,1,176,9,2,193,14,5,37:32,3
"Sunday Sep 24, 2017",201709240sdg,16,1,0,0,0,2,155,13,1,189,12,4,30:26,5,24,0,0,0,3,0,237,8,1,104,13,5,29:34,2
"Sunday Sep 24, 2017",201709240was,7,2,1,1,2,1,118,4,0,32,11,0,21:54,4,18,0,0,2,0,3,365,10,0,116,15,7,38:06,1
"Monday Sep 25, 2017",201709250crd,15,0,0,0,0,2,183,9,2,99,9,2,23:45,1,22,1,0,0,0,2,325,6,0,49,18,8,36:15,6
"Thursday Sep 28, 2017",201709280gnb,20,2,2,2,2,1,218,8,1,103,12,5,31:51,1,17,1,1,0,0,4,179,7,1,91,14,7,28:09,2
"Sunday Oct 1, 2017",201710010atl,15,0,0,0,0,1,182,9,0,117,13,6,28:45,3,25,2,1,1,2,1,242,4,1,147,13,5,31:15,1
"Sunday Oct 1, 2017",201710010cle,25,0,0,1,0,4,286,8,0,86,11,6,35:02,3,16,2,1,0,1,0,183,4,1,45,16,5,24:58,2
"Sunday Oct 1, 2017",201710010crd,20,1,1,0,1,0,234,13,0,95,19,5,33:13,3,25,0,0,0,1,1,357,10,0,51,16,5,36:15,6
"Sunday Oct 1, 2017",201710010dal,24,0,0,0,0,2,255,7,0,168,13,5,30:32,1,22,2,1,1,1,3,252,4,1,189,14,7,29:28,2
"Sunday Oct 1, 2017",201710010den,11,3,0,0,1,1,249,7,0,24,12,2,27:03,3,16,0,0,0,0,1,179,6,0,143,16,5,32:57,4
"Sunday Oct 1, 2017",201710010htx,9,0,0,1,4,0,117,6,2,86,8,2,20:19,2,33,1,1,0,1,4,283,3,2,173,12,6,39:41,2
"Sunday Oct 1, 2017",201710010mia,22,2,1,0,0,2,268,8,0,86,13,6,34:28,1,11,1,0,0,1,0,164,11,0,58,8,1,25:32,4
"Sunday Oct 1, 2017",201710010min,19,0,0,0,0,0,209,6,1,97,13,3,36:27,6,15,1,0,3,0,0,219,2,1,87,10,3,23:33,2
"Sunday Oct 1, 2017",201710010nwe,28,0,0,1,1,3,316,1,1,140,9,6,28:53,2,24,2,2,0,0,2,307,7,1,80,14,7,31:07,3
"Sunday Oct 1, 2017",201710010nyj,20,0,0,0,1,1,140,6,0,175,15,4,35:08,1,18,1,1,1,1,0,255,10,2,256,17,6,34:24,5
"Sunday Oct 1, 2017",201710010rav,22,0,0,0,1,1,216,8,2,173,15,7,35:29,1,18,2,0,1,2,1,235,6,0,82,13,5,24:31,4
"Sunday Oct 1, 2017",201710010sdg,26,1,1,0,0,1,242,9,1,214,16,9,39:18,1,18,0,0,1,0,2,347,9,1,58,10,5,20:42,2
"Sunday Oct 1, 2017",201710010sea,16,0,0,1,1,1,157,5,1,98,14,6,27:48,3,22,1,1,0,2,2,295,6,2,194,15,10,32:12,3
"Sunday Oct 1, 2017",201710010tam,24,1,0,0,0,2,288,1,1,91,17,8,34:13,0,20,1,0,0,0,3,332,4,0,111,11,3,25:47,1
"Monday Oct 2, 2017",201710020kan,15,1,1,1,0,2,220,7,0,111,11,4,22:51,0,29,0,0,0,0,1,293,3,1,168,13,8,37:09,4
"Thursday Oct 5, 2017",201710050tam,23,0,0,1,1,1,303,12,0,113,12,4,30:50,3,26,0,0,0,0,1,334,9,1,90,13,4,29:10,2
"Sunday Oct 8, 2017",201710080cin,17,0,0,0,1,1,166,6,0,82,18,6,29:59,6,18,0,0,1,2,1,328,6,1,65,15,6,30:01,1
"Sunday Oct 8, 2017",201710080cle,14,0,0,0,1,2,194,9,0,34,12,4,25:34,3,22,2,1,1,2,2,281,6,0,140,14,6,34:26,1
"Sunday Oct 8, 2017",201710080clt,23,2,2,0,0,2,353,10,0,66,14,4,31:05,2,25,0,0,0,1,0,314,7,2,159,16,8,37:17,4
"Sunday Oct 8, 2017",201710080dal,25,1,1,1,0,3,221,6,1,160,7,3,24:54,4,26,3,3,2,1,3,251,7,1,163,12,7,35:06,1
"Sunday Oct 8, 2017",201710080det,16,0,0,0,0,3,355,11,0,28,16,7,35:23,3,19,1,0,1,0,2,229,1,1,50,13,5,24:37,6
"Sunday Oct 8, 2017",201710080htx,29,0,0,0,0,3,324,6,0,127,16,9,38:17,1,20,1,1,1,0,5,261,7,0,144,10,3,21:43,3
"Sunday Oct 8, 2017",201710080mia,14,0,0,2,0,1,141,11,0,69,13,2,30:15,6,12,0,0,1,1,1,92,5,0,100,15,5,29:45,1
"Sunday Oct 8, 2017",201710080nyg,21,0,0,0,1,3,258,11,0,124,18,8,31:45,0,18,1,0,1,1,2,225,10,1,152,15,5,28:15,5
"Sunday Oct 8, 2017",201710080phi,16,3,2,1,0,1,291,7,0,31,14,4,24:13,2,19,0,0,0,1,4,304,5,0,122,14,9,35:47,1
"Sunday Oct 8, 2017",201710080pit,15,0,0,0,1,0,95,4,2,231,12,6,28:52,2,21,0,0,0,5,0,312,5,0,70,15,7,31:08,2
"Sunday Oct 8, 2017",201710080rai,19,0,0,0,0,0,222,1,2,143,14,7,33:43,0,15,1,0,1,0,1,159,3,1,108,12,6,26:17,3
"Sunday Oct 8, 2017",201710080ram,15,0,0,0,2,1,198,7,0,62,17,8,31:16,3,21,1,0,3,2,0,288,5,1,100,15,8,28:44,2
"Monday Oct 9, 2017",201710090chi,17,0,0,0,0,1,176,9,1,159,15,6,31:24,4,16,1,1,1,1,2,166,8,0,115,12,3,28:36,1
"Thursday Oct 12, 2017",201710120car,15,1,1,1,0,3,222,10,0,101,14,5,28:34,3,23,3,1,0,3,1,239,1,1,80,16,4,31:26,2
"Sunday Oct 15, 2017",201710150atl,20,3,2,0,1,2,151,4,0,138,12,5,34:24,0,19,1,0,0,1,1,248,6,1,100,11,6,25:36,2
"Sunday Oct 15, 2017",201710150crd,21,3,2,0,2,3,351,9,1,68,14,7,27:37,2,23,1,0,1,1,3,283,7,2,160,9,4,32:23,2
"Sunday Oct 15, 2017",201710150den,12,0,0,0,0,1,128,5,0,148,14,4,30:36,3,20,2,0,1,2,1,394,5,0,46,17,5,29:24,4
"Sunday Oct 15, 2017",201710150htx,16,0,0,0,3,1,140,11,0,134,14,3,30:56,4,18,0,0,0,1,3,225,4,0,123,13,5,29:04,1
"Sunday Oct 15, 2017",201710150jax,12,0,0,1,0,1,124,7,0,142,13,4,28:01,3,19,1,1,0,1,1,241,5,1,169,15,4,31:59,5
"Sunday Oct 15, 2017",201710150kan,23,0,0,0,1,1,252,6,1,194,11,4,36:39,1,12,2,0,0,0,1,246,7,0,28,11,3,23:21,3
"Sunday Oct 15, 2017",201710150min,14,3,2,0,3,1,175,8,0,72,17,4,27:51,4,24,1,0,1,1,1,239,7,1,112,12,4,32:09,0
"Sunday Oct 15, 2017",201710150nor,18,1,0,2,3,3,312,7,0,66,18,9,27:49,5,19,1,1,1,2,2,186,13,2,193,12,2,32:11,0
"Sunday Oct 15, 2017",201710150nyj,23,0,0,1,1,2,257,6,1,118,13,7,26:20,0,23,3,1,1,2,2,354,6,0,74,17,9,33:40,4
"Sunday Oct 15, 2017",201710150rai,20,2,1,1,0,1,268,4,1,80,14,6,32:03,1,15,1,0,0,2,1,171,5,1,109,12,6,27:57,1
"Sunday Oct 15, 2017",201710150rav,18,0,0,2,0,2,134,5,0,231,17,5,36:45,4,16,1,1,1,2,0,180,8,0,125,18,3,31:09,3
"Sunday Oct 15, 2017",201710150was,21,2,1,0,1,1,279,7,2,85,17,6,23:08,3,25,0,0,1,1,2,330,5,1,94,14,7,36:52,1
"Monday Oct 16, 2017",201710160oti,18,1,0,1,0,1,212,5,0,85,9,2,24:07,1,25,1,1,0,1,1,306,4,2,168,13,6,35:53,1
"Thursday Oct 19, 2017",201710190rai,19,0,0,0,0,3,342,8,0,94,15,8,30:36,1,32,1,1,0,0,3,417,10,1,88,13,6,29:24,0
"Sunday Oct 22, 2017",201710220buf,27,0,0,2,1,3,384,5,0,69,11,6,33:10,1,23,0,0,1,0,1,268,4,2,173,16,10,26:50,1
"Sunday Oct 22, 2017",201710220chi,20,1,0,1,2,0,211,4,0,108,15,6,38:35,5,5,0,0,0,0,0,107,5,0,68,11,2,21:25,4
"Sunday Oct 22, 2017",201710220cle,16,1,0,1,0,0,203,5,0,80,17,5,35:23,2,19,2,1,0,3,0,235,12,0,66,13,3,32:42,2
"Sunday Oct 22, 2017",201710220clt,23,1,0,2,0,1,330,4,2,188,14,8,32:47,1,15,3,0,0,0,0,200,5,0,96,15,5,27:13,10
"Sunday Oct 22, 2017",201710220gnb,25,1,1,0,2,1,331,7,2,161,15,8,36:56,1,16,0,0,0,1,0,87,8,2,181,11,4,23:04,1
"Sunday Oct 22, 2017",201710220mia,16,0,0,1,1,3,209,12,1,92,11,4,28:02,3,25,0,0,0,2,4,326,9,0,53,13,5,31:58,3
"Sunday Oct 22, 2017",201710220min,16,1,1,0,0,1,186,3,0,64,16,6,27:59,5,17,0,0,0,1,0,188,4,1,169,15,7,32:01,0
"Sunday Oct 22, 2017",201710220nwe,21,3,1,0,0,1,233,6,0,120,9,2,25:55,1,25,0,0,0,0,2,249,8,0,162,13,7,34:05,2
"Sunday Oct 22, 2017",201710220nyg,26,1,0,1,0,3,334,15,0,104,13,6,35:26,1,14,1,0,1,0,1,134,7,0,46,12,2,24:34,1
"Sunday Oct 22, 2017",201710220pit,11,2,1,0,2,2,140,5,0,71,11,3,24:45,4,21,3,1,0,0,2,268,1,0,152,11,2,35:15,0
"Sunday Oct 22, 2017",201710220ram,10,2,1,0,2,0,188,10,0,25,12,3,20:59,3,28,0,0,0,1,1,235,6,2,197,19,13,39:01,1
"Sunday Oct 22, 2017",201710220sdg,12,2,0,2,1,0,207,10,0,69,14,3,31:04,5,14,1,0,0,0,2,183,9,0,80,12,3,28:56,3
"Sunday Oct 22, 2017",201710220sfo,27,1,0,0,0,3,236,5,3,265,11,7,32:50,0,23,2,0,3,0,0,235,2,1,103,13,6,27:10,5
"Monday Oct 23, 2017",201710230phi,19,1,0,0,1,3,303,5,0,75,12,4,30:15,4,23,0,0,0,1,4,268,9,0,127,12,6,29:45,3
"Thursday Oct 26, 2017",201710260rav,13,2,0,0,2,0,176,7,0,45,15,4,28:46,3,19,0,0,0,0,2,121,5,0,174,13,3,31:14,0
"Sunday Oct 29, 2017",201710290buf,23,2,1,2,2,1,313,6,1,54,10,3,24:23,0,17,1,1,0,0,1,165,11,2,166,15,6,35:37,0
"Sunday Oct 29, 2017",201710290cin,19,1,0,0,1,2,233,7,0,115,16,8,33:13,4,17,0,0,2,0,2,243,5,0,58,11,4,26:47,3
"Sunday Oct 29, 2017",201710290cle,26,0,0,0,1,2,288,5,1,88,16,6,37:52,1,16,1,0,2,0,0,179,5,2,115,13,4,22:08,3
"Sunday Oct 29, 2017",201710290det,17,0,0,1,1,1,317,5,1,75,14,7,28:23,0,21,2,0,1,0,0,423,6,0,71,12,2,31:37,2
"Sunday Oct 29, 2017",201710290nor,17,1,0,0,1,0,164,4,1,157,17,8,28:37,2,19,0,0,2,0,0,299,7,2,101,9,2,31:23,2
"Sunday Oct 29, 2017",201710290nwe,16,1,1,0,1,1,212,10,1,157,10,3,23:01,1,27,1,1,0,0,1,333,6,0,97,19,9,36:59,3
"Sunday Oct 29, 2017",201710290nyj,18,0,0,2,0,2,254,6,0,140,14,5,28:19,1,15,1,1,1,0,2,257,6,0,43,15,5,31:41,3
"Sunday Oct 29, 2017",201710290phi,14,0,0,0,2,1,167,6,0,94,15,3,27:03,4,19,1,1,0,1,2,211,4,1,112,14,4,32:57,3
"Sunday Oct 29, 2017",201710290sea,25,1,1,0,3,4,402,8,1,142,10,2,30:22,5,21,0,0,0,1,4,452,10,0,33,12,5,29:38,2
"Sunday Oct 29, 2017",201710290tam,14,0,0,0,1,1,154,5,1,100,17,8,32:11,0,16,1,0,1,2,0,210,6,0,85,12,2,27:49,3
"Sunday Oct 29, 2017",201710290was,18,1,1,1,0,0,143,8,2,169,14,5,33:19,2,16,1,1,2,1,1,263,5,1,49,13,4,26:41,4
"Monday Oct 30, 2017",201710300kan,23,1,0,2,3,1,198,7,1,177,13,5,31:23,3,16,0,0,1,1,1,202,7,0,79,12,2,28:37,1
"Thursday Nov 2, 2017",201711020nyj,21,1,0,3,0,2,285,11,1,63,16,6,26:30,7,21,0,0,0,0,1,140,10,3,194,14,6,33:30,1
"Sunday Nov 5, 2017",201711050car,17,3,0,0,1,2,313,8,0,53,12,4,27:08,2,20,2,1,2,0,0,137,5,2,201,13,4,32:52,1
"Sunday Nov 5, 2017",201711050dal,17,1,0,0,1,2,263,8,0,68,11,4,28:43,2,24,0,0,0,0,2,249,5,2,131,12,7,31:17,1
"Sunday Nov 5, 2017",201711050htx,17,0,0,1,0,2,308,6,0,92,14,4,30:59,3,19,1,0,1,0,1,219,7,0,94,14,4,29:01,2
"Sunday Nov 5, 2017",201711050jax,8,0,0,0,0,0,136,8,1,29,8,1,19:46,2,26,1,0,1,0,1,259,5,0,149,18,12,40:14,0
"Sunday Nov 5, 2017",201711050mia,20,0,0,1,1,1,300,10,2,84,15,8,30:56,1,23,1,0,1,0,3,311,11,0,86,12,5,29:04,1
"Sunday Nov 5, 2017",201711050nor,14,0,0,1,0,1,135,7,0,87,13,4,27:42,4,21,0,0,2,0,2,263,4,1,151,13,7,32:18,1
"Sunday Nov 5, 2017",201711050nyg,20,1,0,0,0,4,311,6,2,162,12,6,30:30,0,17,0,0,2,1,2,220,4,0,111,16,8,29:30,2
"Sunday Nov 5, 2017",201711050oti,24,4,3,0,2,2,277,6,0,73,16,6,32:22,2,14,0,0,0,1,2,218,3,1,71,11,3,27:38,3
"Sunday Nov 5, 2017",201711050phi,14,1,1,0,2,1,208,14,0,35,13,3,30:06,3,25,4,2,1,0,4,234,5,3,197,13,5,29:54,2
"Sunday Nov 5, 2017",201711050sea,16,0,0,1,0,0,247,7,2,51,13,4,27:41,6,22,0,0,0,2,2,297,16,0,148,14,5,32:19,2
"Sunday Nov 5, 2017",201711050sfo,20,0,0,1,1,2,201,2,0,167,16,7,36:22,0,17,2,0,1,1,0,294,8,1,63,17,6,23:38,5
"Monday Nov 6, 2017",201711060gnb,24,0,0,1,0,2,361,2,1,64,13,8,36:55,1,21,2,0,0,0,0,245,2,2,78,9,2,23:05,3
"Thursday Nov 9, 2017",201711090crd,14,0,0,0,0,2,238,12,0,75,13,3,30:53,5,24,3,1,1,0,1,273,9,1,34,15,6,29:07,2
"Sunday Nov 12, 2017",201711120atl,18,1,0,2,0,0,176,5,1,107,11,5,27:54,8,22,1,0,0,1,2,215,5,1,132,13,7,32:06,1
"Sunday Nov 12, 2017",201711120buf,32,2,2,1,0,0,184,4,6,298,12,6,41:23,0,10,1,0,0,1,1,135,8,0,69,11,2,18:37,2
"Sunday Nov 12, 2017",201711120chi,18,1,1,0,0,1,212,5,1,160,16,7,33:53,3,14,1,0,1,0,1,297,8,0,55,14,4,26:07,5
"Sunday Nov 12, 2017",201711120clt,18,0,0,0,1,2,236,9,0,88,13,5,29:58,1,13,0,0,0,1,2,222,9,0,71,15,6,30:02,3
"Sunday Nov 12, 2017",201711120den,28,3,1,0,0,3,303,1,1,99,11,4,29:43,1,17,0,0,1,1,1,221,5,0,118,15,8,30:17,0
"Sunday Nov 12, 2017",201711120det,26,4,4,1,1,1,237,7,2,201,15,5,34:34,4,16,0,0,0,1,3,249,7,1,104,11,5,25:26,4
"Sunday Nov 12, 2017",201711120jax,16,0,0,1,1,2,235,7,0,87,15,3,31:47,0,20,2,1,0,2,1,273,9,1,135,18,5,35:01,3
"Sunday Nov 12, 2017",201711120oti,15,1,1,2,0,2,265,12,1,53,10,1,19:51,1,27,0,0,1,1,1,264,5,2,180,15,7,40:09,4
"Sunday Nov 12, 2017",201711120ram,17,1,0,2,2,1,221,8,0,89,12,4,28:29,3,19,1,0,0,0,3,361,10,0,104,16,6,31:31,3
"Sunday Nov 12, 2017",201711120sfo,19,3,3,1,0,2,273,4,0,114,14,5,31:00,3,21,1,0,1,1,2,288,6,2,186,12,8,29:00,0
"Sunday Nov 12, 2017",201711120tam,15,2,1,1,1,1,262,8,0,56,15,3,28:06,6,17,0,0,0,1,1,187,6,0,90,16,7,31:54,1
"Sunday Nov 12, 2017",201711120was,21,0,0,0,2,4,304,3,1,102,12,8,28:54,0,24,5,3,0,1,1,327,2,2,81,14,5,31:06,1
"Monday Nov 13, 2017",201711130car,17,1,0,0,1,2,213,7,1,100,12,7,24:21,0,30,0,0,0,0,4,254,6,2,294,14,11,35:39,0
"Thursday Nov 16, 2017",201711160pit,17,2,1,0,4,1,306,9,1,52,13,5,28:20,5,25,1,0,0,0,4,299,7,0,65,12,4,31:40,3
"Sunday Nov 19, 2017",201711190chi,20,0,0,1,0,2,299,6,0,65,10,3,30:36,3,24,1,1,1,0,1,179,5,2,222,9,3,29:24,1
"Sunday Nov 19, 2017",201711190cle,15,1,1,1,0,1,154,6,0,139,20,6,36:55,2,11,1,0,3,2,1,179,0,0,50,13,3,23:05,5
"Sunday Nov 19, 2017",201711190dal,17,1,1,0,0,2,168,3,2,215,14,5,29:29,0,14,1,0,1,3,0,145,2,0,112,14,3,30:31,4
"Sunday Nov 19, 2017",201711190den,12,0,0,0,0,3,154,3,0,49,15,7,24:49,2,20,2,1,1,1,1,254,5,1,112,21,12,35:11,3
"Sunday Nov 19, 2017",201711190gnb,14,1,1,0,1,1,183,3,1,58,14,3,30:03,3,16,4,1,2,3,0,239,5,0,75,13,4,29:57,6
"Sunday Nov 19, 2017",201711190htx,17,1,0,0,2,3,257,10,0,48,10,3,26:14,2,22,0,0,1,1,2,230,6,2,134,15,8,33:46,1
"Sunday Nov 19, 2017",201711190mia,19,0,0,0,0,2,275,9,0,53,13,3,31:49,1,18,1,0,2,3,2,365,17,0,83,13,6,28:11,1
"Sunday Nov 19, 2017",201711190min,15,1,0,1,0,0,225,8,1,45,11,3,22:38,2,27,1,1,0,0,1,280,7,2,171,14,7,37:22,0
"Sunday Nov 19, 2017",201711190nor,24,2,2,0,0,3,322,9,1,156,12,4,32:11,2,27,1,1,0,1,2,385,7,1,160,12,4,30:24,2
